    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
     257        -729.9089        3528.0932         496.1472         921.9921        1406.2344        -839.7849        -100.0401          49.4928          32.5832
     258        -729.9089        3528.0932         495.7996         921.8867        1405.7716        -840.2595        -100.2840          50.0082          32.8475
     259        -729.9089        3528.0932         495.0623         921.6313        1404.8408        -841.2853        -100.7642          50.9613          33.3725
     260        -729.9089        3528.0932         494.0396         921.3053        1403.5339        -842.7205        -101.4399          52.3666          34.1038
     261        -729.9089        3528.0932         492.7943         920.9004        1401.9525        -844.4700        -102.2632          54.0362          34.9993
     262        -729.9089        3528.0932         491.4384         920.4603        1400.2095        -846.3546        -103.1721          55.8380          35.9911
     263        -729.9089        3528.0932         490.1119         920.0627        1398.5111        -848.2380        -104.0764          57.6418          36.9630
     264        -729.9091        3528.0932         488.9371         919.7053        1397.0178        -849.9119        -104.8681          59.2604          37.8367
     265        -729.9091        3528.0932         487.9411         919.3863        1395.7780        -851.3409        -105.5807          60.6349          38.5660
     266        -729.9091        3528.0932         487.3090         919.1931        1395.0024        -852.2685        -106.0457          61.5178          39.0521
     267        -729.9091        3528.0932         487.2736         919.2059        1394.9877        -852.3729        -106.1743          61.6790          39.1465
     268        -729.9092        3528.0932         487.9303         919.4707        1395.8907        -851.5704        -105.8560          60.9308          38.7385
     269        -729.9092        3528.0932         489.2858         919.9708        1397.7150        -849.8284        -105.1125          59.2317          37.8357
     270        -729.9094        3528.0932         491.1363         920.6746        1400.1937        -847.4593        -104.1049          56.9835          36.6172
     271        -729.9095        3528.0932         492.8205         921.2827        1402.5255        -845.3466        -103.2057          54.8829          35.5213
     272        -729.9097        3528.0932         493.5966         921.6459        1403.6973        -844.5535        -102.9055          54.0363          35.0631
     273        -729.9099        3528.0932         492.8597         921.5553        1402.9425        -845.9188        -103.6507          55.1976          35.6448
     274        -729.9102        3528.0932         490.9539         921.0917        1400.6970        -848.9270        -105.1469          57.9318          37.0785
     275        -729.9104        3528.0932         489.4892         920.8220        1399.0448        -851.3990        -106.4560          60.1111          38.2113
     276        -729.9108        3528.0932         490.3922         921.4608        1400.4880        -850.7722        -106.3897          59.3194          37.7193
     277        -729.9113        3528.0932         493.4035         922.9008        1404.7600        -847.4503        -105.0279          55.7566          35.7708
     278        -729.9117        3528.0932         494.9076         924.0276        1407.1383        -846.4431        -104.7427          54.3030          35.0610
     279        -729.9124        3528.0932         492.7060         924.0491        1404.7087        -850.6399        -106.9413          57.8460          36.8907
     280        -729.9132        3528.0932         492.3251         924.8503        1404.8799        -852.7548        -107.9225          59.0779          37.3074
     281        -729.9142        3528.0932         496.9623         927.6358        1411.4832        -848.2319        -105.8063          53.9136          34.0663
     282        -729.9154        3528.0932         494.2364         928.1410        1408.6613        -854.0930        -108.4447          58.5927          36.0591
     283        -729.9167        3528.0932         496.2236         930.5684        1412.0094        -853.9070        -108.2908          57.4185          34.6576
     284        -729.9185        3528.0932         497.3401         932.6483        1414.8595        -855.4876        -108.8598          57.5403          33.9694
     285        -729.9207        3528.0932         494.9205         935.0662        1412.3167        -862.6213        -112.0881          63.2230          35.7506
     286        -729.9230        3528.0932         509.2763         938.4440        1436.6709        -847.2858        -103.5855          43.2711          25.4413
     287        -729.9243        3528.0932         444.6160         936.7899        1339.3430        -942.2849        -150.9930         142.7618          71.2658
     288        -729.9260        3528.0932         508.3361         941.8414        1436.5488        -853.3819        -106.3643          47.5059          26.0775
     289        -729.9261        3528.0932         505.2574         941.6779        1432.0173        -857.9232        -108.5675          52.3220          28.4037
     290        -729.9262        3528.0932         500.1682         941.4570        1424.4436        -865.3961        -112.2622          60.3352          32.2404
     291        -729.9262        3528.0932         495.0278         941.3359        1416.7515        -873.0040        -116.0644          68.5861          36.2202
     292        -729.9263        3528.0932         492.0471         941.4561        1412.1980        -877.5128        -118.4164          73.6740          38.6721
     293        -729.9264        3528.0932         492.2611         941.8461        1412.3564        -877.4195        -118.5243          73.9405          38.7918
     294        -729.9265        3528.0932         495.4189         942.4251        1416.9189        -873.0874        -116.5630          69.7223          36.7372
     295        -729.9266        3528.0932         500.2335         943.0029        1424.0521        -866.3547        -113.3785          62.8212          33.3968
     296        -729.9268        3528.0932         504.7892         943.3896        1430.9781        -860.0001        -110.2822          56.0868          30.1371
     297        -729.9269        3528.0932         505.7413         943.1597        1432.8965        -858.8322        -109.5348          54.3795          29.2712
     298        -729.9272        3528.0932         501.6810         942.4036        1427.5553        -864.9160        -112.2016          60.0574          31.8803
     299        -729.9275        3528.0932         495.2247         941.7292        1418.4504        -874.5056        -116.5854          69.3942          36.1398
     300        -729.9279        3528.0932         493.8692         941.8372        1416.4944        -876.7240        -117.6172          71.4436          36.8195
     301        -729.9283        3528.0932         500.1930         942.7616        1425.9475        -868.1299        -113.4979          62.2682          32.1741
     302        -729.9290        3528.0932         503.9073         943.2062        1432.2062        -863.6903        -111.2117          57.0419          29.5960
     303        -729.9297        3528.0932         496.5934         943.0254        1422.0781        -875.3232        -116.6698          68.5314          34.9947
     304        -729.9305        3528.0932         496.5280         944.5005        1421.5701        -876.4866        -117.1124          69.6058          34.9233
     305        -729.9315        3528.0932         504.8988         944.8149        1435.4844        -865.6029        -110.9767          56.2738          28.3342
     306        -729.9328        3528.0932         488.2392         943.5034        1412.6427        -891.4284        -122.4924          80.9531          39.8623
     307        -729.9342        3528.0932         512.8340         948.7184        1447.4717        -857.6879        -106.4712          45.8438          21.8027
     308        -729.9355        3528.0932         464.7823         939.9327        1383.5632        -929.1489        -139.0903         115.1892          56.4243
     309        -729.9363        3528.0932         493.8519         946.2775        1422.9128        -887.6348        -119.8963          74.0055          35.3147
     310        -729.9359        3528.0932         525.3657         953.3293        1465.4130        -842.6453         -99.2745          29.6588          12.6934
     311        -729.9361        3528.0932         518.8094         951.9044        1456.5837        -852.0599        -103.5717          38.9773          17.4250
     312        -729.9363        3528.0932         507.3127         949.3488        1441.1100        -868.5204        -111.1235          55.2607          25.7253
     313        -729.9365        3528.0932         493.8650         946.4461        1422.9534        -887.8044        -119.9841          74.3859          35.4837
     314        -729.9365        3528.0932         494.0816         946.5087        1423.2584        -887.5222        -119.8521          74.1042          35.3332
     315        -729.9364        3528.0932         494.4667         946.5970        1423.8005        -886.9974        -119.5812          73.5695          35.0542
     316        -729.9365        3528.0932         495.0468         946.7531        1424.5662        -886.1790        -119.2218          72.7789          34.6415
     317        -729.9365        3528.0932         495.7309         946.9115        1425.5095        -885.2281        -118.7758          71.8206          34.1588
     318        -729.9365        3528.0932         496.5182         947.1458        1426.5818        -884.1731        -118.2769          70.7696          33.6218
     319        -729.9365        3528.0932         497.3094         947.3804        1427.6573        -883.1097        -117.7926          69.7132          33.0579
     320        -729.9365        3528.0932         498.0192         947.5474        1428.6298        -882.1196        -117.3081          68.7142          32.5541
     321        -729.9365        3528.0932         498.6889         947.7465        1429.5369        -881.2164        -116.9231          67.8265          32.0867
     322        -729.9366        3528.0932         499.1815         947.8613        1430.2412        -880.5580        -116.6107          67.1820          31.7393
     323        -729.9366        3528.0932         499.3773         947.9286        1430.5453        -880.3420        -116.4872          66.9447          31.5978
     324        -729.9366        3528.0932         499.2252         947.9370        1430.3619        -880.6232        -116.6240          67.2201          31.7498
     325        -729.9368        3528.0932         498.6587         947.8440        1429.6062        -881.4740        -117.0518          68.1059          32.1735
     326        -729.9369        3528.0932         497.7061         947.6538        1428.3859        -882.9214        -117.6768          69.4452          32.8612
     327        -729.9370        3528.0932         496.7321         947.4591        1427.1536        -884.4166        -118.3468          70.8764          33.5333
     328        -729.9371        3528.0932         496.1146         947.3688        1426.4084        -885.4336        -118.7813          71.7759          33.9489
     329        -729.9373        3528.0932         496.2523         947.4393        1426.7360        -885.4182        -118.7163          71.6122          33.8146
     330        -729.9375        3528.0932         497.2456         947.8130        1428.1840        -884.2603        -118.1392          70.3665          33.0615
     331        -729.9377        3528.0932         498.3100         948.1455        1429.7876        -883.0031        -117.4493          68.9522          32.2517
     332        -729.9381        3528.0932         498.3798         948.2676        1430.0760        -883.2045        -117.4684          68.9036          32.0885
     333        -729.9385        3528.0932         497.0092         948.0829        1428.4283        -885.4836        -118.4401          70.9273          32.9837
     334        -729.9390        3528.0932         495.7561         948.0012        1426.9498        -887.6827        -119.3446          72.8554          33.8220
     335        -729.9395        3528.0932         496.6552         948.5394        1428.4393        -887.0133        -118.8743          71.8794          33.1210
     336        -729.9402        3528.0932         497.9132         949.1577        1430.4926        -885.9107        -118.1389          70.3098          32.0708
     337        -729.9410        3528.0932         495.8262         949.0145        1428.0394        -889.5753        -119.4675          73.3112          33.3987
     338        -729.9421        3528.0932         495.2399         949.3041        1427.7283        -891.3127        -119.9078          74.3071          33.6128
     339        -729.9434        3528.0932         497.1217         950.2513        1431.0443        -889.9304        -118.7752          71.8529          31.9418
     340        -729.9449        3528.0932         491.2660         949.5464        1423.4062        -899.1545        -122.5958          80.5259          35.9524
     341        -729.9467        3528.0932         504.4110         953.4250        1442.9226        -883.1146        -114.5366          62.6693          26.3450
     342        -729.9482        3528.0932         462.8302         943.8295        1384.4651        -939.8036        -141.1077         121.4420          55.9023
     343        -729.9464        3528.0932         583.7297         974.9230        1557.7454        -781.4792         -64.0167         -48.0609         -31.4045
     344        -729.9512        3528.0932         473.2384         946.4491        1401.0608        -927.7946        -134.8075         106.5254          47.6880
     345        -729.9513        3528.0932         478.5762         948.1107        1408.4897        -920.8721        -131.3668          99.4316          44.0023
     346        -729.9514        3528.0932         487.8481         951.0407        1421.3054        -908.8019        -125.4329          87.1934          37.6328
     347        -729.9514        3528.0932         498.2395         954.3530        1435.6377        -895.2723        -118.8624          73.5739          30.6484
     348        -729.9514        3528.0932         497.8651         954.2637        1435.1061        -895.7742        -119.1154          74.1041          30.9240
     349        -729.9515        3528.0932         497.1466         954.0409        1434.0875        -896.6887        -119.6183          75.1339          31.4689
     350        -729.9515        3528.0932         496.1350         953.7529        1432.6741        -898.0220        -120.3147          76.5638          32.2212
     351        -729.9515        3528.0932         494.9388         953.4297        1430.9670        -899.5803        -121.1447          78.2737          33.1238
     352        -729.9515        3528.0932         493.6781         953.0936        1429.1851        -901.2444        -122.0325          80.0992          34.1051
     353        -729.9515        3528.0932         492.4922         952.7833        1427.4888        -902.7955        -122.8541          81.8139          35.0194
     354        -729.9515        3528.0932         491.4861         952.4941        1426.0547        -904.0906        -123.5695          83.2915          35.8220
     355        -729.9517        3528.0932         490.7799         952.3146        1425.0422        -905.0173        -124.1056          84.3620          36.4185
     356        -729.9517        3528.0932         490.5038         952.2747        1424.6400        -905.4035        -124.3233          84.8830          36.7137
     357        -729.9518        3528.0932         490.8390         952.4056        1425.0874        -904.9760        -124.1826          84.5654          36.5595
     358        -729.9518        3528.0932         491.8648         952.7728        1426.4724        -903.6506        -123.5660          83.3451          35.9275
     359        -729.9519        3528.0932         493.4042         953.2219        1428.6482        -901.6576        -122.5783          81.3431          34.9125
     360        -729.9520        3528.0932         495.0020         953.6992        1430.9242        -899.6174        -121.5270          79.2202          33.7987
     361        -729.9521        3528.0932         495.9491         953.9380        1432.3032        -898.3940        -120.8952          77.9557          33.1443
     362        -729.9523        3528.0932         495.5281         953.7316        1431.8457        -898.9932        -121.1146          78.4870          33.3651
     363        -729.9525        3528.0932         493.7222         953.1581        1429.4535        -901.4451        -122.2594          80.8885          34.5784
     364        -729.9528        3528.0932         491.6169         952.4210        1426.6772        -904.2476        -123.5757          83.7407          35.9722
     365        -729.9530        3528.0932         491.1955         952.3219        1426.2290        -904.9643        -123.8286          84.3299          36.2484
     366        -729.9534        3528.0932         493.1478         952.9813        1429.1210        -902.6589        -122.5466          81.8477          34.8439
     367        -729.9539        3528.0932         495.0405         953.7065        1431.8848        -900.4697        -121.4039          79.6010          33.5713
     368        -729.9545        3528.0932         493.3029         953.5146        1429.5386        -903.1446        -122.5834          82.3122          34.8661
     369        -729.9551        3528.0932         490.7791         953.0424        1426.1665        -906.8719        -124.1575          86.0032          36.6293
     370        -729.9560        3528.0932         493.1170         953.9166        1429.7946        -904.3600        -122.2601          82.8451          34.5623
     371        -729.9570        3528.0932         492.0836         953.9707        1428.6138        -906.3335        -122.5014          84.1098          34.8787
     372        -729.9583        3528.0932         487.8512         952.8880        1423.1554        -912.4898        -124.9499          89.8412          37.5983
     373        -729.9597        3528.0932         495.3210         956.0222        1433.7068        -903.7661        -119.5821          79.9508          31.7378
     374        -729.9614        3528.0932         473.1291         949.1415        1403.1006        -932.8549        -134.2065         110.2031          47.3962
     375        -729.9626        3528.0932         527.3672         967.6710        1479.7960        -865.3655         -96.1954          35.1696           6.3532
     376        -729.9637        3528.0932         486.4823         954.2890        1422.1848        -917.0269        -124.2277          91.6979          36.5082
     377        -729.9631        3528.0932         451.2193         942.8934        1372.1830        -961.4184        -148.9068         141.2396          63.2441
     378        -729.9634        3528.0932         459.5809         945.7023        1383.9991        -950.9587        -143.0876         129.7393          57.0170
     379        -729.9638        3528.0932         474.5548         950.6854        1405.1968        -932.2178        -132.7528         109.1596          45.9149
     380        -729.9639        3528.0932         492.5890         956.6920        1430.6877        -909.6128        -120.3181          84.3716          32.6373
     381        -729.9639        3528.0932         492.2525         956.6035        1430.1991        -910.0452        -120.5363          84.8558          32.9032
     382        -729.9639        3528.0932         491.5961         956.3877        1429.2745        -910.8738        -121.0003          85.7616          33.3808
     383        -729.9639        3528.0932         490.6781         956.1063        1427.9521        -912.0240        -121.6535          87.0521          34.0879
     384        -729.9639        3528.0932         489.5089         955.6869        1426.3135        -913.4736        -122.4369          88.6503          34.9138
     385        -729.9640        3528.0932         488.2878         955.3389        1424.5425        -915.0181        -123.2831          90.3827          35.8368
     386        -729.9640        3528.0932         487.0241         954.9038        1422.7742        -916.6057        -124.1446          92.1065          36.7591
     387        -729.9640        3528.0932         485.9208         954.5695        1421.1963        -918.0031        -124.9155          93.6787          37.6017
     388        -729.9641        3528.0932         484.9339         954.2192        1419.8169        -919.2343        -125.5749          95.0288          38.3190
     389        -729.9641        3528.0932         484.3041         954.0634        1418.8927        -920.0437        -126.0163          95.9688          38.8151
     390        -729.9642        3528.0932         484.1230         953.9871        1418.6476        -920.2658        -126.1424          96.2269          38.9376
     391        -729.9642        3528.0932         484.5708         954.1296        1419.2942        -919.7115        -125.8232          95.6522          38.6304
     392        -729.9642        3528.0932         485.6528         954.4984        1420.8308        -918.3706        -125.0697          94.1918          37.8352
     393        -729.9644        3528.0932         487.1409         954.9440        1422.9656        -916.4871        -124.0231          92.1529          36.7266
     394        -729.9645        3528.0932         488.5220         955.3804        1424.9536        -914.7681        -123.0203          90.2510          35.6752
     395        -729.9647        3528.0932         489.0422         955.5107        1425.7532        -914.1371        -122.6037          89.4877          35.2398
     396        -729.9648        3528.0932         488.1059         955.2269        1424.4615        -915.3708        -123.1271          90.7377          35.8231
     397        -729.9650        3528.0932         485.9493         954.4880        1421.5507        -918.1906        -124.4625          93.5890          37.2628
     398        -729.9653        3528.0932         483.9773         953.8250        1418.8547        -920.7477        -125.6649          96.1836          38.5785
     399        -729.9656        3528.0932         483.8866         953.8029        1418.8109        -920.9540        -125.5605          96.1481          38.4537
     400        -729.9660        3528.0932         485.7684         954.3810        1421.6249        -918.7007        -124.1332          93.3881          36.9443
     401        -729.9665        3528.0932         486.4534         954.6794        1422.7963        -918.1154        -123.5040          92.3144          36.2449
     402        -729.9670        3528.0932         483.4836         953.6864        1418.8999        -922.1357        -125.2836          96.0448          38.2042
     403        -729.9678        3528.0932         481.0663         952.8313        1415.7983        -925.4306        -126.5335          98.2109          39.2947
     404        -729.9688        3528.0932         482.9226         953.3441        1418.9155        -923.4920        -124.6059          93.7746          36.7235
     405        -729.9698        3528.0932         478.8648         951.8383        1413.8323        -929.0759        -126.6303          96.9570          38.0867
     406        -729.9711        3528.0932         475.7946         950.6169        1410.0989        -933.3320        -127.9059          98.2503          38.3982
     407        -729.9728        3528.0932         477.0929         951.2378        1412.7437        -932.7026        -126.1398          92.8270          34.8209
     408        -729.9747        3528.0932         460.8220         945.4662        1389.1116        -952.1115        -136.7035         112.1322          45.4400
     409        -729.9764        3528.0932         502.0032         961.6019        1448.9491        -904.5415        -107.1942          50.1175          12.5998
     410        -729.9723        3528.0932         354.5579         905.4807        1230.9866       -1072.7936        -210.4105         251.6797         120.9021
     411        -729.9799        3528.0932         476.3484         951.6607        1412.7655        -935.3810        -123.3284          79.3526          28.2023
     412        -729.9800        3528.0932         472.2429         950.2321        1406.4431        -939.9467        -126.3644          85.5885          31.5394
     413        -729.9800        3528.0932         465.4491         947.9433        1395.9141        -947.5101        -131.4992          95.9973          37.1733
     414        -729.9801        3528.0932         458.5215         945.6057        1385.0599        -955.1012        -136.8327         106.7754          43.0209
     415        -729.9801        3528.0932         454.5435         944.3425        1378.5883        -959.3003        -140.1482         113.3440          46.6554
     416        -729.9802        3528.0932         454.6188         944.4359        1378.3646        -958.9442        -140.4962         113.8149          47.0495
     417        -729.9803        3528.0932         458.5032         945.7868        1383.9742        -954.2515        -138.0516         108.5013          44.3330
     418        -729.9805        3528.0932         464.6512         947.8814        1393.1917        -947.1193        -133.8119          99.5257          39.6616
     419        -729.9807        3528.0932         470.6571         949.6733        1402.4712        -940.1732        -129.3981          90.1679          34.7404
     420        -729.9808        3528.0932         472.2551         949.8153        1405.3118        -938.3617        -127.9185          86.7663          32.9405
     421        -729.9811        3528.0932         467.1095         947.3731        1398.1846        -944.2291        -130.9718          92.8031          36.0670
     422        -729.9814        3528.0932         457.5654         943.3628        1384.3750        -955.0415        -137.1218         105.2466          42.5823
     423        -729.9818        3528.0932         453.4117         941.3056        1378.5115        -959.5822        -139.6778         110.2570          45.2541
     424        -729.9823        3528.0932         459.8890         943.3935        1388.3652        -952.0917        -135.0968         100.3483          40.1336
     425        -729.9828        3528.0932         467.4943         946.3051        1399.6527        -943.4748        -130.0569          89.0514          34.4852
     426        -729.9836        3528.0932         459.7743         943.7353        1387.7914        -952.2039        -135.7226          99.6016          40.3895
     427        -729.9845        3528.0932         451.9204         940.1307        1375.8905        -960.2599        -140.9406         109.2751          45.3922
     428        -729.9856        3528.0932         463.7597         943.1597        1394.5156        -946.3962        -131.4356          88.4393          34.2898
     429        -729.9869        3528.0932         447.6068         936.5555        1370.1281        -963.8630        -141.7397         107.9499          44.5222
     430        -729.9885        3528.0932         459.7068         939.1290        1387.7362        -947.7449        -133.0229          88.6296          34.6417
     431        -729.9902        3528.0932         431.6200         930.7869        1343.9281        -979.8549        -152.3337         124.7292          54.4137
     432        -729.9906        3528.0932         503.6244         947.0736        1454.6162        -890.8167        -100.5083          19.4286          -1.4486
     433        -729.9927        3528.0932         438.8324         929.9528        1355.5101        -968.9658        -145.7307         109.4097          46.0579
     434        -729.9927        3528.0932         440.8443         930.6031        1358.5204        -966.5905        -144.4099         106.7148          44.6638
     435        -729.9928        3528.0932         444.3150         931.7717        1363.6820        -962.5087        -142.0912         102.0877          42.2639
     436        -729.9928        3528.0932         448.1810         933.1236        1369.3583        -957.9389        -139.5514          97.0070          39.6420
     437        -729.9929        3528.0932         451.0653         934.1384        1373.5408        -954.4832        -137.7166          93.2914          37.7525
     438        -729.9929        3528.0932         452.0206         934.5376        1374.7968        -953.2728        -137.2453          92.1780          37.2063
     439        -729.9930        3528.0932         450.8910         934.2526        1372.9271        -954.5069        -138.2341          93.9355          38.1417
     440        -729.9932        3528.0932         448.1628         933.3770        1368.6602        -957.5487        -140.2554          97.7517          40.1531
     441        -729.9933        3528.0932         444.7624         932.2230        1363.4471        -961.3831        -142.6911         102.2930          42.5591
     442        -729.9935        3528.0932         442.5945         931.2999        1360.2119        -963.7282        -144.0905         104.8756          43.9132
     443        -729.9938        3528.0932         443.4218         931.3035        1361.5100        -962.5482        -143.2973         103.1595          42.9450
     444        -729.9940        3528.0932         446.7876         932.1179        1366.5513        -958.3065        -140.5795          97.8271          39.9803
     445        -729.9944        3528.0932         448.7753         932.4905        1369.4030        -955.5676        -138.8631          94.3707          38.0005
     446        -729.9948        3528.0932         445.6487         931.1418        1364.3889        -958.5847        -140.7356          97.9711          39.8066
     447        -729.9954        3528.0932         440.8952         929.4241        1356.6100        -963.3487        -143.8506         103.9597          42.8818
     448        -729.9960        3528.0932         443.2431         930.0842        1359.4990        -959.8539        -141.9186         100.0105          40.6748
     449        -729.9968        3528.0932         447.1208         930.9034        1364.7538        -954.2950        -138.6674          93.4181          36.9863
     450        -729.9979        3528.0932         438.3720         927.4521        1350.9578        -963.2939        -144.0287         103.4377          41.8845
     451        -729.9991        3528.0932         441.6784         928.0319        1355.0266        -958.0234        -140.8210          96.5836          37.4322
     452        -730.0006        3528.0932         437.7252         925.8416        1346.7642        -959.4301        -143.3137         100.7656          39.1731
     453        -730.0024        3528.0932         440.8425         926.7913        1347.9686        -952.2325        -140.5501          94.6345          35.1717
     454        -730.0045        3528.0932         422.9597         915.6984        1318.4220        -965.2413        -151.9133         115.8469          46.8095
     455        -730.0054        3528.0932         483.4657         945.1674        1402.9082        -897.6788        -103.9015          19.0445          -4.9405
     456        -730.0070        3528.0932         420.4586         914.4112        1309.5291        -962.5643        -150.6402         111.8553          45.4714
     457        -730.0071        3528.0932         423.7848         915.7592        1314.5353        -958.9401        -148.2735         107.1526          42.9703
     458        -730.0072        3528.0932         429.5191         918.1628        1323.0844        -952.6898        -144.2191          99.1170          38.7189
     459        -730.0072        3528.0932         435.6767         920.7410        1332.2341        -945.9451        -139.8813          90.4804          34.1897
     460        -730.0072        3528.0932         439.8643         922.5870        1338.2977        -941.2917        -137.0035          84.7781          31.2272
     461        -730.0073        3528.0932         440.7434         923.1163        1339.2543        -940.1403        -136.5036          83.7569          30.7947
     462        -730.0074        3528.0932         438.3138         922.2769        1335.2073        -942.5428        -138.3716          87.3932          32.8710
     463        -730.0076        3528.0932         433.6737         920.4573        1327.8154        -947.2514        -141.7474          94.0357          36.5709
     464        -730.0077        3528.0932         428.4975         918.2421        1319.7177        -952.4672        -145.4249         101.2365          40.5708
     465        -730.0078        3528.0932         426.0603         916.9242        1315.8383        -954.5814        -146.9710         104.1917          42.3173
     466        -730.0081        3528.0932         428.4186         917.4621        1319.2880        -951.4941        -144.9236         100.0049          40.2252
     467        -730.0083        3528.0932         434.3062         919.4714        1327.9812        -944.5342        -140.2455          90.5543          35.3060
     468        -730.0087        3528.0932         436.6718         920.3557        1330.8806        -941.2210        -138.1284          86.1975          33.0923
     469        -730.0090        3528.0932         431.0906         917.9949        1321.4130        -946.1360        -141.9016          93.3466          37.0559
     470        -730.0095        3528.0932         424.7620         914.8004        1310.6774        -951.1919        -146.3015         101.6455          41.7447
     471        -730.0102        3528.0932         430.0348         916.2237        1317.5626        -943.6822        -142.2182          92.9834          37.3824
     472        -730.0109        3528.0932         434.7654         918.2572        1323.1320        -937.0929        -138.0027          84.1333          32.8648
     473        -730.0118        3528.0932         421.8563         912.2393        1301.6995        -948.3699        -146.5538         100.4521          41.7985
     474        -730.0129        3528.0932         431.3651         914.1483        1314.2845        -934.3376        -139.1060          85.3469          33.8783
     475        -730.0142        3528.0932         421.5549         912.0518        1294.0767        -941.4637        -145.8490          98.3497          41.0987
     476        -730.0156        3528.0932         441.6933         912.1360        1323.9797        -911.0359        -132.0462          68.6105          26.7812
     477        -730.0162        3528.0932         381.9532         905.9309        1216.8662        -976.9375        -172.4280         149.2936          68.7146
     478        -730.0176        3528.0932         427.3344         909.0652        1294.8612        -921.9232        -141.1266          85.4213          36.2844
     479        -730.0176        3528.0932         427.0872         909.0844        1294.3706        -922.1937        -141.3512          85.8692          36.5228
     480        -730.0176        3528.0932         426.6774         909.1352        1293.5234        -922.6266        -141.7248          86.6796          36.9363
     481        -730.0177        3528.0932         426.2705         909.2389        1292.5692        -922.9965        -142.1338          87.5245          37.3834
     482        -730.0177        3528.0932         426.0348         909.3371        1291.8940        -923.1269        -142.4557          88.1601          37.7483
     483        -730.0178        3528.0932         426.1017         909.4554        1291.7206        -922.8709        -142.5381          88.2679          37.8346
     484        -730.0178        3528.0932         426.4955         909.5839        1292.0547        -922.1523        -142.3970          87.8883          37.6757
     485        -730.0179        3528.0932         427.0626         909.6086        1292.7745        -921.1953        -142.0904          87.1060          37.3366
     486        -730.0180        3528.0932         427.6590         909.5956        1293.5118        -920.1304        -141.7106          86.1782          36.9047
     487        -730.0182        3528.0932         427.8913         909.4249        1293.6566        -919.4077        -141.5316          85.5846          36.6769
     488        -730.0183        3528.0932         427.4867         909.0389        1292.7030        -919.2819        -141.7394          85.7829          36.8619
     489        -730.0186        3528.0932         426.6144         908.6559        1290.8258        -919.6385        -142.2348          86.6390          37.3819
     490        -730.0188        3528.0932         426.0299         908.2470        1289.2534        -919.4108        -142.5728          87.0436          37.7420
     491        -730.0192        3528.0932         426.4569         907.9062        1289.1689        -917.7045        -142.2680          85.9349          37.4069
     492        -730.0195        3528.0932         427.2879         907.5882        1289.4441        -915.1686        -141.7420          84.3146          36.8873
     493        -730.0200        3528.0932         426.8737         907.2185        1287.2847        -913.8821        -142.0424          84.4163          37.3653
     494        -730.0206        3528.0932         426.2059         906.6979        1284.4257        -912.5059        -142.4925          84.7192          37.9301
     495        -730.0214        3528.0932         427.0286         906.0565        1283.9059        -908.8766        -141.5656          82.2542          37.0341
     496        -730.0222        3528.0932         425.1631         904.8780        1278.5155        -907.9044        -142.5386          83.5265          38.1291
     497        -730.0233        3528.0932         426.5135         904.5452        1277.4253        -902.4301        -141.2520          80.3595          36.8574
     498        -730.0247        3528.0932         422.3517         902.3885        1267.0435        -902.3769        -144.2593          84.6223          40.2948
     499        -730.0260        3528.0932         437.6532         906.2575        1286.2452        -879.5429        -132.3007          62.4198          27.5073
     500        -730.0262        3528.0932         375.0133         884.2681        1182.8978        -942.1260        -178.2266         142.3865          77.2182
     501        -730.0279        3528.0932         429.3944         902.0777        1268.7155        -882.6101        -137.6764          71.5596          33.5214
     502        -730.0279        3528.0932         427.9044         901.6788        1266.1797        -884.1450        -138.8532          73.5613          34.8731
     503        -730.0280        3528.0932         425.3471         900.9938        1261.8379        -886.7902        -140.8412          76.9396          37.1415
     504        -730.0280        3528.0932         422.7511         900.3637        1257.3199        -889.4302        -142.9694          80.5025          39.5398
     505        -730.0280        3528.0932         421.0967         899.9872        1254.2902        -890.9872        -144.3793          82.9241          41.1831
     506        -730.0281        3528.0932         421.0707         900.0804        1253.8733        -890.7415        -144.6208          83.3523          41.5135
     507        -730.0281        3528.0932         422.5640         900.5882        1255.9579        -888.8542        -143.6575          81.7255          40.4936
     508        -730.0282        3528.0932         425.0564         901.3511        1259.6979        -885.8798        -141.9121          78.7630          38.5519
     509        -730.0283        3528.0932         427.6234         902.0181        1263.5854        -882.7333        -140.0259          75.5405          36.4784
     510        -730.0284        3528.0932         428.5968         902.1556        1264.8689        -881.2339        -139.2324          74.1348          35.6587
     511        -730.0286        3528.0932         426.8170         901.3604        1261.6683        -882.5778        -140.3353          75.9990          36.9652
     512        -730.0287        3528.0932         423.3034         899.9848        1255.6121        -885.6866        -142.7295          79.9945          39.6429
     513        -730.0289        3528.0932         421.9323         899.2515        1252.8608        -886.3154        -143.6806          81.5974          40.6931
     514        -730.0292        3528.0932         424.9387         899.9568        1256.8719        -882.0127        -141.5534          77.8903          38.3556
     515        -730.0295        3528.0932         428.0191         900.7952        1260.5253        -877.2631        -139.3887          74.0661          36.0775
     516        -730.0300        3528.0932         425.0282         899.8596        1254.0137        -878.7887        -141.6685          77.8046          38.9077
     517        -730.0305        3528.0932         423.4950         899.1757        1249.8229        -878.5137        -142.9042          79.8105          40.5956
     518        -730.0311        3528.0932         429.2612         900.4581        1257.2277        -869.9021        -138.4228          72.0400          36.0474
     519        -730.0318        3528.0932         421.8961         898.3179        1242.2296        -874.8589        -143.7110          80.8899          42.6136
